1,-0.15232
2,-0.10902
3,-0.06571
4,-0.02240
5,0.02091
6,0.06421
7,0.10752
8,0.15083
9,0.19414
10,0.23744
11,0.28075
12,0.32406
13,0.36736
14,0.41067
15,0.45398
16,0.49729
17,0.54059
18,0.58390
19,0.62721
