0,2
1,8
2,18
3,32
4,50
5,72
6,98
7,128
8,162
9,200
10,242
11,288
12,338
13,392
14,450
15,512
16,578
17,648
18,722
19,800
20,882
21,968
22,1058
23,1152
24,1250
25,1352
26,1458
27,1568
28,1682
29,1800
30,1922
31,2048
32,2178
33,2312
34,2450
35,2592
36,2738
37,2888
38,3042
39,3200
40,3362
41,3528
42,3698
43,3872
44,4050
45,4232
46,4418
47,4608
48,4802
49,5000
50,5202
51,5408
52,5618
53,5832
54,6050
55,6272
56,6498
57,6728
58,6962
59,7200
60,7442
61,7688
62,7938
63,8192
